comparison,gene,axis_membership,n_pos,n_neg,median_dep_pos,median_dep_neg,delta,mw_auc,p,FDR_within_comparison
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CCND1,prior_cell_cycle_checkpoint,79,90,1.1607383076128213,1.5255769307270446,-0.3648386231142233,0.4080168776371308,0.0394848799593946,0.2393770847538298
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CDC20,microtubule_spindle,79,90,2.055608567954701,2.1554153703692,-0.0998068024144989,0.420253164556962,0.0742659465376526,0.3626756995133356
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CDK1,microtubule_spindle;mitotic_kinase_PLK_AUR,79,90,2.7071440203037223,2.6645405274488274,0.0426034928548948,0.5438818565400845,0.3263472268911169,0.6174945092028302
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CDK4,prior_cell_cycle_checkpoint,79,90,0.5811325802801012,0.609452930396549,-0.0283203501164478,0.4514767932489452,0.2777104865353238,0.5986203820872535
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CDK6,prior_cell_cycle_checkpoint,79,90,0.5075460137376386,0.5750383808707027,-0.067492367133064,0.4329113924050633,0.1332540503790063,0.4616301030987004
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CDKN1A,prior_p53_decision,79,90,-0.2068022478883325,-0.2072493807459847,0.0004471328576521,0.5248945147679325,0.5781222082573878,0.7898289324079806
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CDKN2A,prior_cell_cycle_checkpoint,79,90,-0.1715446399823409,-0.1105138062014927,-0.0610308337808482,0.4278481012658228,0.1063487849962375,0.3967627747936553
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CENPE,microtubule_spindle,79,90,0.6694294684629836,0.7156230978562286,-0.046193629393245,0.450351617440225,0.2667044272527072,0.5879620328071047
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CHEK1,DDR_CHK_ATR;prior_DDR_checkpoint,79,90,1.6688052792971042,1.7526272274351395,-0.0838219481380353,0.4468354430379747,0.2342603439006185,0.5720148594974517
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CHEK2,DDR_CHK_ATR;prior_DDR_checkpoint,79,90,-0.1983351884274724,-0.2050666951244391,0.0067315066969667,0.5116736990154712,0.7949044250765196,0.8965782468886326
RTR_top20_vs_bottom20_no_Bone_SoftTissue,DCK,nucleotide_antifolate,79,90,-0.0023002190782913,-0.0001170456314195,-0.0021831734468717,0.5437412095639943,0.3279026772982665,0.6174945092028302
RTR_top20_vs_bottom20_no_Bone_SoftTissue,DHFR,nucleotide_antifolate,71,85,0.6312379016183363,0.7762155445582547,-0.1449776429399184,0.388235294117647,0.0164568329036136,0.1773680879611688
RTR_top20_vs_bottom20_no_Bone_SoftTissue,GART,nucleotide_antifolate,79,90,0.2518267773922768,0.3389034851077535,-0.0870767077154766,0.4074542897327707,0.0382933146909282,0.2393770847538298
RTR_top20_vs_bottom20_no_Bone_SoftTissue,GCLC,oxidative_stress_NRF2;prior_oxidative_stress,79,90,0.0103172252601718,0.0039603414009766,0.0063568838591952,0.5022503516174402,0.9610479335860086,0.991201053747712
RTR_top20_vs_bottom20_no_Bone_SoftTissue,GPX4,oxidative_stress_NRF2;prior_oxidative_stress,79,90,0.4381894159191991,0.3696741719939732,0.0685152439252258,0.5323488045007032,0.4696024002658568,0.7320098828526812
RTR_top20_vs_bottom20_no_Bone_SoftTissue,HSF1,HSP_proteostasis,79,90,0.4636154304213383,0.5063134865190534,-0.0426980560977151,0.4680731364275668,0.47542909917236,0.7320098828526812
RTR_top20_vs_bottom20_no_Bone_SoftTissue,HSP90AA1,HSP_proteostasis,79,90,0.1803844335432742,0.2084023138345848,-0.0280178802913106,0.4386779184247539,0.1699991142232418,0.5428140487781703
RTR_top20_vs_bottom20_no_Bone_SoftTissue,HSP90AB1,HSP_proteostasis,79,90,0.215582815951608,0.1557535081973189,0.059829307754289,0.5781997187060478,0.0800645226818932,0.3698218428639828
RTR_top20_vs_bottom20_no_Bone_SoftTissue,HSPA5,HSP_proteostasis,79,90,1.1560448345218055,1.260812228783321,-0.1047673942615154,0.4559774964838256,0.3247965794024232,0.6174945092028302
RTR_top20_vs_bottom20_no_Bone_SoftTissue,HSPA8,HSP_proteostasis,79,90,0.4985243793379967,0.4668044746133767,0.0317199047246199,0.5414908579465542,0.353442279409069,0.6348870574570313
RTR_top20_vs_bottom20_no_Bone_SoftTissue,HSPB1,HSP_proteostasis,79,90,-0.0451146796712426,-0.0045966261565174,-0.0405180535147251,0.4547116736990154,0.3110569367854942,0.6174945092028302
RTR_top20_vs_bottom20_no_Bone_SoftTissue,HSPH1,HSP_proteostasis,79,90,0.0410530273358191,0.0139248208523082,0.0271282064835108,0.5735583684950774,0.0996952397797516,0.3868175303454365
RTR_top20_vs_bottom20_no_Bone_SoftTissue,IMPDH1,nucleotide_antifolate,79,90,0.216743435671997,0.191681132482962,0.0250623031890349,0.5419127988748241,0.3485601850751093,0.6348870574570313
RTR_top20_vs_bottom20_no_Bone_SoftTissue,IMPDH2,nucleotide_antifolate,79,90,0.4092383838953631,0.5617339786030184,-0.1524955947076553,0.3575246132208157,0.0014214371041017,0.0459597996992893
RTR_top20_vs_bottom20_no_Bone_SoftTissue,KEAP1,oxidative_stress_NRF2;prior_oxidative_stress,79,90,0.0793583059944043,0.1356994640891268,-0.0563411580947225,0.4416315049226442,0.1915395497503165,0.5428140487781703
RTR_top20_vs_bottom20_no_Bone_SoftTissue,KIF20A,microtubule_spindle,79,90,0.463095972764579,0.520546184737346,-0.057450211972767,0.4476793248945147,0.2417794766947991,0.5720148594974517
RTR_top20_vs_bottom20_no_Bone_SoftTissue,KIF2C,microtubule_spindle,79,90,0.3222955393978902,0.2860897794835232,0.0362057599143669,0.5210970464135021,0.6376007336216363,0.813779883701299
RTR_top20_vs_bottom20_no_Bone_SoftTissue,KRAS,prior_oncogenic_context,79,90,0.4708637013883281,0.5609235785819819,-0.0900598771936538,0.4254571026722925,0.095238523915313,0.3849223674910569
RTR_top20_vs_bottom20_no_Bone_SoftTissue,MAD2L1,microtubule_spindle,79,90,1.312156214066229,1.3718624125834329,-0.0597061985172036,0.4662447257383966,0.4504680841210772,0.7193288140124326
RTR_top20_vs_bottom20_no_Bone_SoftTissue,MDM2,prior_p53_decision,79,90,0.3981844168384943,0.4443135902379035,-0.0461291733994092,0.4471167369901548,0.2367480907194834,0.5720148594974517
RTR_top20_vs_bottom20_no_Bone_SoftTissue,MDM4,prior_p53_decision,79,90,0.0501416032466207,0.0388198181714119,0.0113217850752087,0.5381153305203938,0.3940409166210944,0.6825351591472529
RTR_top20_vs_bottom20_no_Bone_SoftTissue,MTOR,AKT_PI3K_survival,79,90,1.311401301781642,1.2630640139047815,0.0483372878768602,0.5188466947960619,0.6740165239324631,0.8481555565861528
RTR_top20_vs_bottom20_no_Bone_SoftTissue,MYC,prior_oncogenic_context,79,90,1.965994395251868,2.25494391805388,-0.288949522802012,0.380731364275668,0.0075768220159787,0.1224919559249892
RTR_top20_vs_bottom20_no_Bone_SoftTissue,MYCN,prior_oncogenic_context,79,90,0.0574736497987627,0.1008137852282865,-0.0433401354295238,0.3628691983122363,0.0021367992441087,0.0518173816696381
RTR_top20_vs_bottom20_no_Bone_SoftTissue,NFE2L2,oxidative_stress_NRF2;prior_oxidative_stress,79,90,0.2029640718988527,0.2043181095283753,-0.0013540376295226,0.5220815752461323,0.6219333460080263,0.813779883701299
RTR_top20_vs_bottom20_no_Bone_SoftTissue,NQO1,oxidative_stress_NRF2;prior_oxidative_stress,79,90,0.0824157025183365,0.0723375017992278,0.0100782007191086,0.5226441631504922,0.6130562760649261,0.813779883701299
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PARP1,DDR_CHK_ATR;prior_DDR_checkpoint,79,90,0.1773039456065067,0.1500878265355456,0.027216119070961,0.5596343178621659,0.182074064791243,0.5428140487781703
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PIK3CA,AKT_PI3K_survival;prior_oncogenic_context,79,90,0.4357310207319079,0.5150624669860828,-0.0793314462541749,0.440225035161744,0.1810441463985989,0.5428140487781703
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PIK3CB,AKT_PI3K_survival,79,90,0.1067009102802217,0.0977013683072833,0.0089995419729383,0.5578059071729957,0.1958607392498552,0.5428140487781703
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PIK3CD,AKT_PI3K_survival,79,90,0.1353332083316706,0.149547676835625,-0.0142144685039544,0.5060478199718706,0.8934719671239629,0.9683372336735316
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PLK1,mitotic_kinase_PLK_AUR,79,90,2.777924791411149,2.76383859670624,0.0140861947049089,0.5005625879043601,0.991201053747712,0.991201053747712
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PLK4,mitotic_kinase_PLK_AUR,79,90,1.0841526819139438,1.0494188209294315,0.0347338609845122,0.540646976090014,0.3633354357010633,0.6407915866000571
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PMAIP1,prior_p53_decision,79,90,-0.1154905261369559,-0.1145639172303832,-0.0009266089065726,0.4846694796061884,0.7324486632617633,0.866433174834037
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PSMA1,HSP_proteostasis;prior_proteasome,79,90,2.267742105690048,2.4077380903108683,-0.1399959846208203,0.430520393811533,0.1199561953363781,0.4309537388010622
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PSMA2,HSP_proteostasis;prior_proteasome,79,90,2.305351742548221,2.400343014385029,-0.094991271836808,0.4203938115330521,0.0747784947450176,0.3626756995133356
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PSMB5,HSP_proteostasis;prior_proteasome,79,90,1.989553262042259,2.05590867639399,-0.0663554143517313,0.4521800281293952,0.2847442244784085,0.6004389081392528
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PSMB7,HSP_proteostasis;prior_proteasome,79,90,1.224078201201077,1.276380410578889,-0.052302209377812,0.4167369901547116,0.0623577521089692,0.355805997327648
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PSMC1,HSP_proteostasis;prior_proteasome,79,90,0.8881804981890873,1.1202032504363175,-0.2320227522472304,0.3154711673699015,3.59035048892981e-05,0.0034826399742619
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PSMD1,HSP_proteostasis;prior_proteasome,79,90,1.1816107596513623,1.321217357208205,-0.1396065975568428,0.4029535864978903,0.0298157657873018,0.2393770847538298
RTR_top20_vs_bottom20_no_Bone_SoftTissue,PTEN,AKT_PI3K_survival;prior_oncogenic_context,79,90,-0.3153534830366568,-0.4310342516408008,0.115680768604144,0.5995780590717299,0.0257976062262704,0.2274879821771123
RTR_top20_vs_bottom20_no_Bone_SoftTissue,RAD51,DDR_CHK_ATR;prior_DDR_checkpoint,79,90,1.2503448800094297,1.2003949946109618,0.0499498853984679,0.5364275668073136,0.4153576907611483,0.6946499311005413
RTR_top20_vs_bottom20_no_Bone_SoftTissue,RB1,prior_cell_cycle_checkpoint,79,90,-0.1813287598781688,-0.1988546307179591,0.0175258708397903,0.5261603375527426,0.5588923290489896,0.7856892161993041
RTR_top20_vs_bottom20_no_Bone_SoftTissue,RICTOR,AKT_PI3K_survival,79,90,0.4355179374614191,0.4111660810044029,0.0243518564570161,0.5274261603375527,0.5399785339276975,0.7792058435829995
RTR_top20_vs_bottom20_no_Bone_SoftTissue,RPTOR,AKT_PI3K_survival,79,90,0.8584783283724573,0.9472335944566338,-0.0887552660841765,0.4413502109704641,0.1894054400726913,0.5428140487781703
RTR_top20_vs_bottom20_no_Bone_SoftTissue,RRM1,nucleotide_antifolate,79,90,3.1702130991955646,3.3403233637722347,-0.1701102645766701,0.449929676511955,0.2626555789282633,0.5879620328071047
RTR_top20_vs_bottom20_no_Bone_SoftTissue,RRM2,nucleotide_antifolate,79,90,2.618881685837244,2.585818871832748,0.0330628140044959,0.4877637130801688,0.78519853229821,0.8960500897991338
RTR_top20_vs_bottom20_no_Bone_SoftTissue,SOD1,oxidative_stress_NRF2;prior_oxidative_stress,79,90,1.8986165621359767,1.6136590023670832,0.284957559768894,0.6219409282700422,0.0063289314367877,0.1224919559249892
RTR_top20_vs_bottom20_no_Bone_SoftTissue,SOD2,oxidative_stress_NRF2;prior_oxidative_stress,79,90,0.8352437768283463,0.8351977311426729,4.604568567334599e-05,0.4985935302390999,0.9761202279021216,0.991201053747712
RTR_top20_vs_bottom20_no_Bone_SoftTissue,TK1,nucleotide_antifolate,79,90,0.0979852192872785,0.0921273506117817,0.0058578686754967,0.5250351617440226,0.5759702645403456,0.7898289324079806
RTR_top20_vs_bottom20_no_Bone_SoftTissue,TP53,prior_p53_decision,79,90,-0.1868975384144025,-0.257609407528038,0.0707118691136355,0.5434599156118144,0.3310279843149193,0.6174945092028302
RTR_top20_vs_bottom20_no_Bone_SoftTissue,TTK,microtubule_spindle;mitotic_kinase_PLK_AUR,79,90,0.7875948966684625,0.7897186301969678,-0.0021237335285052,0.4777777777777778,0.6197088484940821,0.813779883701299
RTR_top20_vs_bottom20_no_Bone_SoftTissue,TUBA1A,microtubule_spindle,78,90,0.1506613773917204,0.1582276950275712,-0.0075663176358508,0.4914529914529915,0.8499106124049499,0.936833288673638
RTR_top20_vs_bottom20_no_Bone_SoftTissue,TUBB,microtubule_spindle,79,90,2.042471775249678,1.8897281738257807,0.1527436014238974,0.550070323488045,0.2626555789282633,0.5879620328071047
RTR_top20_vs_bottom20_no_Bone_SoftTissue,TUBB3,microtubule_spindle,79,90,0.0194135410883044,0.0044322389083998,0.0149813021799046,0.5336146272855132,0.4523614191212205,0.7193288140124326
RTR_top20_vs_bottom20_no_Bone_SoftTissue,TUBB4B,microtubule_spindle,79,90,0.3480043120859628,0.4264584463575886,-0.0784541342716259,0.4070323488045007,0.037419827433876,0.2393770847538298
RTR_top20_vs_bottom20_no_Bone_SoftTissue,TXNRD1,oxidative_stress_NRF2,79,90,0.5181896135516677,0.4103648666786337,0.1078247468730339,0.579606188466948,0.0747784947450176,0.3626756995133356
RTR_top20_vs_bottom20_no_Bone_SoftTissue,TYMS,nucleotide_antifolate,79,90,0.5492258141778152,0.6083710810438034,-0.0591452668659882,0.4817158931082982,0.6832454180940615,0.8481555565861528
RTR_top20_vs_bottom20_no_Bone_SoftTissue,WEE1,mitotic_kinase_PLK_AUR;DDR_CHK_ATR;prior_cell_cycle_checkpoint,79,90,2.7213976492656973,2.664488121156725,0.0569095281089722,0.5130801687763713,0.7707025422265033,0.8899779356663192
