depmap_id,CCLEName,OncotreeLineage,OncotreePrimaryDisease,TP53_refined_status,any_TP53_LoF_high_impact,RTR_score_combined_rank_0_1,combined_RTR_quadrant,secondary_repair_preservation,secondary_repair_preservation_rank,secondary_removal_vulnerability,secondary_removal_vulnerability_rank,primary_repair_preservation,primary_repair_preservation_rank,primary_removal_vulnerability,primary_removal_vulnerability_rank,combined_repair_preservation_rank,combined_removal_vulnerability_rank,secondary_any_repair_median_auc,secondary_removal_median_auc,primary_any_repair_median_logfc,primary_removal_median_logfc,secondary_RTR_delta_any_repair_minus_removal,primary_RTR_delta_any_repair_minus_removal,RTR_score_formula_note,RTR_high_removal_high_quadrant_combined,RTR_high_top20pct,RTR_low_bottom20pct
ACH-000552,HT29_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 LoF/high-impact,True,0.1376369665513264,repair-low / removal-low,0.923124897312266,0.1458333333333333,0.1896979088886514,0.49375,-0.0699438639139,0.2906574394463668,0.261777425204,0.1920415224913494,0.21824538638985,0.3428957612456748,0.923124897312266,0.8103020911113485,-0.0699438639139,-0.261777425204,0.1128228062009174,0.1918335612900999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000280,SNU840_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 mutation-not-called,False,0.1371035178777393,repair-low / removal-high,0.868784162564618,0.0229166666666666,0.2103553311688328,0.675,-0.0620491894659,0.314878892733564,0.342886056404,0.3425605536332179,0.1688977797001153,0.508780276816609,0.868784162564618,0.7896446688311671,-0.0620491894659,-0.342886056404,0.0791394937334508,0.2808368669381,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000539_FAILED_STR,,,,TP53 mutation-not-called,False,0.1366782006920415,repair-low / removal-low,,,,,-0.07420270930115,0.2716262975778546,0.2779128655175,0.231833910034602,0.2716262975778546,0.231833910034602,,,-0.07420270930115,-0.2779128655175,,0.20371015621635,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-001239,WM2664_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.1357626874279123,repair-low / removal-low,0.8960015114855475,0.0541666666666666,0.1913336575369899,0.50625,0.005615581936795,0.6211072664359861,0.259371456967,0.185121107266436,0.3376369665513264,0.3456855536332179,0.8960015114855475,0.8086663424630101,0.005615581936795,-0.259371456967,0.0873351690225374,0.264987038903795,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000417,PANC0813_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 mutation-not-called,False,0.1336829584775086,repair-low / removal-low,0.962186823981804,0.4354166666666667,0.154284998718321,0.18125,-0.03549595736195,0.4221453287197231,0.209914247844,0.1193771626297577,0.4287809976931949,0.1503135813148788,0.962186823981804,0.845715001281679,-0.03549595736195,-0.209914247844,0.116471822700125,0.17441829048205,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-001200,STM9101_SOFT_TISSUE,Kidney,Rhabdoid Cancer,TP53 mutation-not-called,False,0.1314878892733564,repair-high / removal-low,,,,,0.107295471509,0.916955017301038,0.0938981409451,0.0328719723183391,0.916955017301038,0.0328719723183391,,,0.107295471509,-0.0938981409451,,0.2011936124541,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000457,CAL54_KIDNEY,Kidney,Renal Cell Carcinoma,TP53 mutation-not-called,False,0.1235113898500576,repair-low / removal-low,0.9459992549418736,0.275,0.1480384380358275,0.1479166666666666,-0.132439926796,0.0865051903114186,0.348560297704,0.3650519031141868,0.1807525951557093,0.2564842848904267,0.9459992549418736,0.8519615619641725,-0.132439926796,-0.348560297704,0.094037692977701,0.216120370908,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000476,JHH4_LIVER,Liver,Hepatocellular Carcinoma,TP53 LoF/high-impact,True,0.1214604959630911,repair-low / removal-low,0.8618860205769561,0.0125,0.133118171000638,0.0979166666666666,-0.1725112840879999,0.0311418685121107,0.455161658671,0.5865051903114187,0.0218209342560553,0.3422109284890426,0.8618860205769561,0.866881828999362,-0.1725112840879999,-0.455161658671,-0.0049958084224058,0.282650374583,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000945,NCIH650_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.1207215974625144,repair-low / removal-low,0.933211642917395,0.2041666666666666,0.157044336351573,0.2,-0.0392285261809,0.4100346020761246,0.262215163295,0.1937716262975778,0.3071006343713956,0.1968858131487889,0.933211642917395,0.842955663648427,-0.0392285261809,-0.262215163295,0.090255979268968,0.2229866371141,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000979,DU145_PROSTATE,Prostate,Prostate Adenocarcinoma,TP53 LoF/high-impact,True,0.1133434256055363,repair-low / removal-low,0.924988120463735,0.15625,0.1749940021966289,0.31875,-0.0894016277681,0.2076124567474048,0.274532783449,0.2249134948096885,0.1819312283737024,0.2718317474048443,0.924988120463735,0.825005997803371,-0.0894016277681,-0.274532783449,0.0999821226603639,0.1851311556809,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000256,COV318_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.1124567474048442,repair-high / removal-low,,,,,0.0650410846856,0.8252595155709342,0.116521404906,0.0449826989619377,0.8252595155709342,0.0449826989619377,,,0.0650410846856,-0.116521404906,,0.1815624895916,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000332,YAPC_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 LoF/high-impact,True,0.1085423875432526,repair-low / removal-low,0.931395741231606,0.1833333333333333,0.176530186804118,0.33125,-0.02309719176945,0.4809688581314879,0.182729311693,0.0916955017301038,0.3321510957324106,0.2114727508650519,0.931395741231606,0.823469813195882,-0.02309719176945,-0.182729311693,0.1079259280357239,0.15963211992355,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000428,UO31_KIDNEY,Kidney,Renal Cell Carcinoma,TP53 mutation-not-called,False,0.1071619088811995,repair-low / removal-low,0.922078795080245,0.1375,0.1533711538938189,0.1770833333333333,-0.15140324091,0.0570934256055363,0.381407606881,0.430795847750865,0.0972967128027681,0.3039395905420992,0.922078795080245,0.846628846106181,-0.15140324091,-0.381407606881,0.0754499489740639,0.230004365971,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000502,TCCPAN2_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 LoF/high-impact,True,0.105503892733564,repair-low / removal-low,0.949587988883089,0.3083333333333333,0.141571095998374,0.1229166666666666,-0.1166418799385,0.1211072664359861,0.317592056726,0.301038062283737,0.2147202998846597,0.2119773644752018,0.949587988883089,0.858428904001626,-0.1166418799385,-0.317592056726,0.091159084881463,0.2009501767875,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000595,LN229_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 missense non-hotspot,False,0.1052047289504037,repair-high / removal-low,0.99821277921238,0.6041666666666666,0.1012563833707624,0.0458333333333333,0.0354061906535,0.7283737024221453,0.140722506674,0.0640138408304498,0.6662701845444059,0.0549235870818915,0.99821277921238,0.8987436166292375,0.0354061906535,-0.140722506674,0.0994691625831425,0.1761286973275,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000488,TE11_OESOPHAGUS,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.1046027970011534,repair-low / removal-low,0.90643497333654,0.0770833333333333,0.177686604349211,0.3479166666666666,-0.115897547838,0.1280276816608996,0.3285541877594999,0.3252595155709342,0.1025555074971164,0.3365880911188004,0.90643497333654,0.822313395650789,-0.115897547838,-0.3285541877594999,0.084121577685751,0.2126566399214999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000978,EN_ENDOMETRIUM,Uterus,Endometrial Carcinoma,TP53 LoF/high-impact,True,0.100493800461361,repair-high / removal-low,1.08626600185951,0.8104166666666667,0.0366890164027924,0.0083333333333333,0.01865217650395,0.6747404844290658,0.0305372734896,0.0155709342560553,0.7425785755478662,0.0119521337946943,1.08626600185951,0.9633109835972076,0.01865217650395,-0.0305372734896,0.1229550182623024,0.04918944999355,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000308,EFO21_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.0978265570934256,repair-low / removal-low,0.956761758531878,0.38125,0.1516948513319794,0.1625,-0.0397319422697,0.4048442906574394,0.16720356018,0.0795847750865051,0.3930471453287197,0.1210423875432526,0.956761758531878,0.8483051486680205,-0.0397319422697,-0.16720356018,0.1084566098638574,0.1274716179102999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000941,HEC1B_ENDOMETRIUM,Uterus,Endometrial Carcinoma,TP53 LoF/high-impact,True,0.0977544694348327,repair-low / removal-low,0.958705740453893,0.4020833333333333,0.1395317414111969,0.1104166666666666,-0.09578535969445,0.1816608996539792,0.267304359213,0.2110726643598615,0.2918721164936563,0.1607446655132641,0.958705740453893,0.860468258588803,-0.09578535969445,-0.267304359213,0.0982374818650899,0.1715189995185499,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000631,KS1_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 mutation-not-called,False,0.0968858131487889,repair-low / removal-low,,,,,-0.0925953029427,0.1920415224913494,0.2658368095755,0.2058823529411764,0.1920415224913494,0.2058823529411764,,,-0.0925953029427,-0.2658368095755,,0.1732415066328,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000212,CAL120_BREAST,Breast,Invasive Breast Carcinoma,TP53 LoF/high-impact,True,0.0965181660899653,repair-low / removal-low,0.919130231347528,0.1166666666666666,0.173566701879663,0.30625,-0.08099852632255,0.2370242214532872,0.2596397183695,0.1868512110726643,0.1768454440599769,0.2465506055363321,0.919130231347528,0.826433298120337,-0.08099852632255,-0.2596397183695,0.092696933227191,0.17864119204695,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000842,SW480_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 LoF/high-impact,True,0.0931480680507497,repair-high / removal-low,0.966551432509943,0.4604166666666666,0.141724921038741,0.125,0.0620945060799,0.8114186851211073,0.0527233628491,0.0224913494809688,0.6359176758938869,0.0737456747404844,0.966551432509943,0.858275078961259,0.0620945060799,-0.0527233628491,0.108276353548684,0.114817868929,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000644,COLO829_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.0916955017301038,repair-low / removal-low,,,,,-0.0990499470159,0.1695501730103806,0.266584043578,0.2093425605536332,0.1695501730103806,0.2093425605536332,,,-0.0990499470159,-0.266584043578,,0.1675340965620999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000599,PATU8902_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 LoF/high-impact,True,0.0891904555940023,repair-low / removal-low,0.916466135873436,0.1083333333333333,0.165548704631834,0.2458333333333333,-0.10040096908125,0.1660899653979238,0.298961659834,0.2716262975778546,0.1372116493656286,0.258729815455594,0.916466135873436,0.834451295368166,-0.10040096908125,-0.298961659834,0.08201484050527,0.19856069075275,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000409_FAILED_STR,,,,TP53 mutation-not-called,False,0.088235294117647,repair-high / removal-low,,,,,0.0244405077179,0.6885813148788927,0.141586174951,0.0657439446366782,0.6885813148788927,0.0657439446366782,,,0.0244405077179,-0.141586174951,,0.1660266826689,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000086,ACCMESO1_PLEURA,Pleura,Pleural Mesothelioma,TP53 mutation-not-called,False,0.0865232122260668,repair-low / removal-low,0.887204829251828,0.0375,0.1394603652600564,0.1083333333333333,-0.0748642756497,0.2698961937716263,0.294261907833,0.2612456747404844,0.1536980968858131,0.1847895040369088,0.887204829251828,0.8605396347399435,-0.0748642756497,-0.294261907833,0.0266651945118844,0.2193976321833,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000383,OE33_OESOPHAGUS,Esophagus/Stomach,Esophagogastric Adenocarcinoma,TP53 LoF/high-impact,True,0.0832936851211072,repair-low / removal-low,0.933154918560722,0.1979166666666666,0.1438198511169619,0.1333333333333333,0.003562307890405,0.615916955017301,0.193150522548,0.102076124567474,0.4069168108419838,0.1177047289504036,0.933154918560722,0.8561801488830381,0.003562307890405,-0.193150522548,0.0769747696776839,0.1967128304384049,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000765,WM983B_SKIN,Skin,Melanoma,TP53 LoF/high-impact,True,0.0806805074971164,repair-low / removal-low,0.955897792867421,0.3666666666666666,0.1143683026665168,0.0645833333333333,-0.06145058669245,0.3166089965397924,0.262246996468,0.1955017301038062,0.3416378316032295,0.1300425317185697,0.955897792867421,0.8856316973334831,-0.06145058669245,-0.262246996468,0.0702660955339379,0.2007964097755499,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000643,HDQP1_BREAST,Breast,Invasive Breast Carcinoma,TP53 LoF/high-impact,True,0.0775735294117647,repair-low / removal-low,0.904210205904877,0.0666666666666666,0.170896637675935,0.2854166666666666,-0.0547707017116999,0.3321799307958477,0.246006134068,0.1626297577854671,0.1994232987312572,0.2240232122260669,0.904210205904877,0.829103362324065,-0.0547707017116999,-0.246006134068,0.0751068435808119,0.1912354323563,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000678,MKN7_STOMACH,Esophagus/Stomach,Esophagogastric Adenocarcinoma,TP53 LoF/high-impact,True,0.0708153114186851,repair-low / removal-low,0.953708416655434,0.3520833333333333,0.1524245977212615,0.1666666666666666,-0.1224512449955,0.1089965397923875,0.162625403866,0.0726643598615917,0.2305399365628604,0.1196655132641291,0.953708416655434,0.8475754022787385,-0.1224512449955,-0.162625403866,0.1061330143766954,0.0401741588704999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
