action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,_compound,_role,_axis_or_class,_filter_text,_normal_hits,_viability_hits,_cancer_hits,standard_value_uM,toxicity_bucket,curation_decision,curation_tier,curation_reason,normal_keyword_hits,viability_keyword_hits_curated,exclude_keyword_hits,activity_signal_curated
,,18989541,[],CHEMBL4340821,Neuroprotective activity against H2O2-induced oxidative damage in rat PC12 cells assessed as cell viability at 10 uM measured after 24 hrs by MTT assay relative to control,F,,,BAO_0001103,BAO_0000219,cell-based format,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,,,CHEMBL4340509,Eur J Med Chem,2019.0,,,CHEMBL153,TROLOX,CHEMBL153,,0,http://qudt.org/vocab/unit#Percent,3167942,=,1,0,=,,Activity,%,,79.0,CHEMBL612556,Rattus norvegicus,PC-12,10116,,,Activity,%,UO_0000187,,79.0,trolox,repair_candidate,strict repair/protective; antioxidant probe,neuroprotective activity against h2o2-induced oxidative damage in rat pc12 cells assessed as cell viability at 10 um measured after 24 hrs by mtt assay relative to control | f | activity | = | pc-12 | rattus norvegicus | cell-based format | chembl4340509,,cell viability|viability|mtt,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\brat\b,cell viability|\bviability\b|\bmtt\b,,no_quantitative_value
,,20604558,[],CHEMBL4604526,Neuroprotective activity against glutamate-induced cell damage in mouse HT22 assessed as increase cell viability at 1.3 to 15 uM after 24 hrs by luminescent cell viability assay,F,,,BAO_0000375,BAO_0000219,cell-based format,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,,,CHEMBL4602670,J Nat Prod,2020.0,,,CHEMBL153,TROLOX,CHEMBL153,,0,,3466165,,1,0,,Active,Activity,,,,CHEMBL614316,Mus musculus,HT-22,10090,Active,,Activity,,,,,trolox,repair_candidate,strict repair/protective; antioxidant probe,neuroprotective activity against glutamate-induced cell damage in mouse ht22 assessed as increase cell viability at 1.3 to 15 um after 24 hrs by luminescent cell viability assay | f | activity |  | ht-22 | mus musculus | cell-based format | chembl4602670,,cell viability|viability,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cell viability|\bviability\b,,no_quantitative_value
,,22782245,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '5.0', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '5.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '10.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '26.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '26.0'}]",CHEMBL4707567,Neuroprotective activity against H2O2-induced cell injury in rat PC-12 cells assessed as increase in cell viability causing decrease in LDH content preincubated for 2 hrs followed by H2O2 addition and measured after 24 hrs by LDH assay,F,,,BAO_0000375,BAO_0000219,cell-based format,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,,,CHEMBL4706484,Eur J Med Chem,2020.0,,,CHEMBL153,TROLOX,CHEMBL153,,0,,3537418,,1,0,,Active,Activity,,,,CHEMBL612556,Rattus norvegicus,PC-12,10116,Active,,Activity,,,,,trolox,repair_candidate,strict repair/protective; antioxidant probe,neuroprotective activity against h2o2-induced cell injury in rat pc-12 cells assessed as increase in cell viability causing decrease in ldh content preincubated for 2 hrs followed by h2o2 addition and measured after 24 hrs by ldh assay | f | activity |  | pc-12 | rattus norvegicus | cell-based format | chembl4706484,,cell viability|viability|ldh,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\brat\b,cell viability|\bviability\b|\bldh\b,,no_quantitative_value
,,22782347,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '26.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '26.0'}]",CHEMBL4707655,Neuroprotective activity against H2O2-induced cell injury in rat PC12 cells assessed as cell viability preincubated for 2 hrs followed by H2O2 addition and measured after 24 hrs by MTT assay (Rvb = 53.8 %),F,,,BAO_0001103,BAO_0000219,cell-based format,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,,,CHEMBL4706484,Eur J Med Chem,2020.0,,,CHEMBL153,TROLOX,CHEMBL153,,0,http://qudt.org/vocab/unit#Percent,3537418,=,1,0,=,,Activity,%,,68.8,CHEMBL612556,Rattus norvegicus,PC-12,10116,,,Activity,%,UO_0000187,,68.8,trolox,repair_candidate,strict repair/protective; antioxidant probe,neuroprotective activity against h2o2-induced cell injury in rat pc12 cells assessed as cell viability preincubated for 2 hrs followed by h2o2 addition and measured after 24 hrs by mtt assay (rvb = 53.8 %) | f | activity | = | pc-12 | rattus norvegicus | cell-based format | chembl4706484,,cell viability|viability|mtt,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\brat\b,cell viability|\bviability\b|\bmtt\b,,no_quantitative_value
,,22814189,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '100.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '26.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '26.0'}]",CHEMBL4714403,Neuroprotective activity against H2O2-induced cytotoxicity in rat PC12 cells assessed as increase in cell viability at 100 uM preincubated for 2 hrs followed by H2O2 addition and measured after 24 hrs by MTT assay,F,,,BAO_0000375,BAO_0000219,cell-based format,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,,,CHEMBL4706703,Bioorg Med Chem,2021.0,,,CHEMBL153,TROLOX,CHEMBL153,,0,,3543433,,1,0,,Active,Activity,,,,CHEMBL612556,Rattus norvegicus,PC-12,10116,Active,,Activity,,,,,trolox,repair_candidate,strict repair/protective; antioxidant probe,neuroprotective activity against h2o2-induced cytotoxicity in rat pc12 cells assessed as increase in cell viability at 100 um preincubated for 2 hrs followed by h2o2 addition and measured after 24 hrs by mtt assay | f | activity |  | pc-12 | rattus norvegicus | cell-based format | chembl4706703,,cytotoxic|cytotoxicity|cell viability|viability|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\brat\b,cytotox|cell viability|\bviability\b|\bmtt\b,,no_quantitative_value
,,24980696,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_units': 'microM', 'standard_value': '25.0', 'text_value': None, 'type': 'DOSE', 'units': 'microM', 'value': '25.0'}]",CHEMBL5225894,Neuroprotective activity against H2O2-induced cytotoxicity in rat PC-12 cells at 25 uM,F,,,BAO_0001103,BAO_0000219,cell-based format,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,,,CHEMBL5223174,Bioorg Med Chem,2023.0,,,CHEMBL153,TROLOX,CHEMBL153,,0,http://qudt.org/vocab/unit#Percent,3904569,=,1,0,=,,Activity,%,,45.28,CHEMBL612556,Rattus norvegicus,PC-12,10116,,,Activity,%,UO_0000187,,45.28,trolox,repair_candidate,strict repair/protective; antioxidant probe,neuroprotective activity against h2o2-induced cytotoxicity in rat pc-12 cells at 25 um | f | activity | = | pc-12 | rattus norvegicus | cell-based format | chembl5223174,,cytotoxic|cytotoxicity|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\brat\b,cytotox,,no_quantitative_value
,,26327026,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'TIME', 'units': 'day', 'value': '4.0'}]",CHEMBL5716986,Cytoprotective activity against serum deprivation-induced neonatal Wistar rat cardiomyocyte death assessed as increase in cell viability measured after 4 days by WST-8 assay,F,,,BAO_0000179,BAO_0000219,cell-based format,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,,,CHEMBL5715946,Chem Biol,2010.0,,,CHEMBL153,TROLOX,CHEMBL153,,0,http://www.openphacts.org/units/Micromolar,4140560,=,72,0,=,,MEC1.5,uM,,160.0,CHEMBL4296517,,Cardiac muscle cell,,,,MEC1.5,uM,UO_0000064,,160.0,trolox,repair_candidate,strict repair/protective; antioxidant probe,cytoprotective activity against serum deprivation-induced neonatal wistar rat cardiomyocyte death assessed as increase in cell viability measured after 4 days by wst-8 assay | f | mec1.5 | = | cardiac muscle cell |  | cell-based format | chembl5715946,cardiomyocyte,cell viability|viability|wst,,160.0,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bcardiomyocyte\b|\brat\b,cell viability|\bviability\b|\bwst\b,,toxicity_signal
,,1177964,[],CHEMBL754160,Inhibition of P-glycoprotein using calcein-AM assay transfected in porcine PBCEC,F,,,BAO_0000190,BAO_0000019,assay format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1136781,J Med Chem,2003.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://www.openphacts.org/units/Nanomolar,79176,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4302,Homo sapiens,ATP-dependent translocase ABCB1,9606,,,IC50,uM,UO_0000065,,50.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,inhibition of p-glycoprotein using calcein-am assay transfected in porcine pbcec | f | ic50 | > | atp-dependent translocase abcb1 | homo sapiens | assay format | chembl1136781,,atp,,50.0,moderate_toxicity_signal_le_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bporcine\b,\batp\b,,no_toxicity_signal_or_lower_bound
,,1177965,[],CHEMBL755828,"Inhibition of P-glycoprotein, mouse L-mdr1a expressed in LLC-PK1 epithelial cells using calcein-AM polarisation assay",F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1136781,J Med Chem,2003.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://www.openphacts.org/units/Nanomolar,79176,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2573,Mus musculus,ATP-dependent translocase ABCB1,10090,,,IC50,uM,UO_0000065,,50.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,"inhibition of p-glycoprotein, mouse l-mdr1a expressed in llc-pk1 epithelial cells using calcein-am polarisation assay | f | ic50 | > | atp-dependent translocase abcb1 | mus musculus | cell-based format | chembl1136781",epithelial,atp,,50.0,moderate_toxicity_signal_le_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bepithelial\b|\bmouse\b,\batp\b,,no_toxicity_signal_or_lower_bound
,,1177966,[],CHEMBL754159,"Inhibition of P-glycoprotein, mouse L-mdr1b expressed in LLC-PK1 epithelial cells using calcein-AM polarisation assay",F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1136781,J Med Chem,2003.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://www.openphacts.org/units/Nanomolar,79176,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3467,Mus musculus,ATP-dependent translocase ABCB1,10090,,,IC50,uM,UO_0000065,,50.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,"inhibition of p-glycoprotein, mouse l-mdr1b expressed in llc-pk1 epithelial cells using calcein-am polarisation assay | f | ic50 | > | atp-dependent translocase abcb1 | mus musculus | cell-based format | chembl1136781",epithelial,atp,,50.0,moderate_toxicity_signal_le_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bepithelial\b|\bmouse\b,\batp\b,,no_toxicity_signal_or_lower_bound
,,1177967,[],CHEMBL755827,"Inhibition of P-glycoprotein, human L-MDR1 expressed in LLC-PK1 epithelial cells using calcein-AM polarisation assay",F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1136781,J Med Chem,2003.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://www.openphacts.org/units/Nanomolar,79176,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4302,Homo sapiens,ATP-dependent translocase ABCB1,9606,,,IC50,uM,UO_0000065,,50.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,"inhibition of p-glycoprotein, human l-mdr1 expressed in llc-pk1 epithelial cells using calcein-am polarisation assay | f | ic50 | > | atp-dependent translocase abcb1 | homo sapiens | cell-based format | chembl1136781",epithelial,atp,,50.0,moderate_toxicity_signal_le_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bepithelial\b,\batp\b,,no_toxicity_signal_or_lower_bound
,,1177968,[],CHEMBL754163,"P-gp activity was measured by a direct transport assay, using polarized LLC-PK1 epithelial cells",F,,,BAO_0000193,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1136781,J Med Chem,2003.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,,79176,=,1,0,=,,Ratio,,,0.8,CHEMBL2573,Mus musculus,ATP-dependent translocase ABCB1,10090,,,Ratio,,,,0.8,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,"p-gp activity was measured by a direct transport assay, using polarized llc-pk1 epithelial cells | f | ratio | = | atp-dependent translocase abcb1 | mus musculus | cell-based format | chembl1136781",epithelial,atp,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bepithelial\b,\batp\b,,no_quantitative_value
,,1177969,[],CHEMBL754162,"P-gp activity was measured by a direct transport assay, using polarized LLC-MDR1 epithelial cells",F,,,BAO_0000193,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1136781,J Med Chem,2003.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,,79176,=,1,0,=,,Ratio,,,2.3,CHEMBL2573,Mus musculus,ATP-dependent translocase ABCB1,10090,,,Ratio,,,,2.3,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,"p-gp activity was measured by a direct transport assay, using polarized llc-mdr1 epithelial cells | f | ratio | = | atp-dependent translocase abcb1 | mus musculus | cell-based format | chembl1136781",epithelial,atp,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bepithelial\b,\batp\b,,no_quantitative_value
,,1177970,[],CHEMBL754164,"P-gp activity was measured by a direct transport assay, using polarized LLC-mdr1a epithelial cells",F,,,BAO_0000193,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1136781,J Med Chem,2003.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,,79176,=,1,0,=,,Ratio,,,5.2,CHEMBL2573,Mus musculus,ATP-dependent translocase ABCB1,10090,,,Ratio,,,,5.2,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,"p-gp activity was measured by a direct transport assay, using polarized llc-mdr1a epithelial cells | f | ratio | = | atp-dependent translocase abcb1 | mus musculus | cell-based format | chembl1136781",epithelial,atp,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bepithelial\b,\batp\b,,no_quantitative_value
,,2334540,[],CHEMBL997296,Effect on 1.5 hrs galactosamine pretreatment-induced cytotoxicity in Wistar rat hepatocytes assessed as glutamic-pyruvic transaminase activity at 1 uM,F,,,BAO_0000181,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1145673,J Nat Prod,1983.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#InternationalUnitPerLiter,713965,=,1,0,=,,Activity,IU/L,,96.0,CHEMBL613362,Rattus norvegicus,Hepatocyte,10116,,,Activity,IU/L,,,96.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,effect on 1.5 hrs galactosamine pretreatment-induced cytotoxicity in wistar rat hepatocytes assessed as glutamic-pyruvic transaminase activity at 1 um | f | activity | = | hepatocyte | rattus norvegicus | cell-based format | chembl1145673,hepatocyte,cytotoxic|cytotoxicity|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bhepatocyte\b|\brat\b,cytotox,,no_quantitative_value
,,2334541,[],CHEMBL997297,Effect on 1.5 hrs galactosamine pretreatment-induced cytotoxicity in Wistar rat hepatocytes at 1 uM,F,,,BAO_0000375,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1145673,J Nat Prod,1983.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,,713965,,1,0,,Not active,Activity,,,,CHEMBL613362,Rattus norvegicus,Hepatocyte,10116,Not Active,,Activity,,,,,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,effect on 1.5 hrs galactosamine pretreatment-induced cytotoxicity in wistar rat hepatocytes at 1 um | f | activity |  | hepatocyte | rattus norvegicus | cell-based format | chembl1145673,hepatocyte,cytotoxic|cytotoxicity|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bhepatocyte\b|\brat\b,cytotox,,no_quantitative_value
,,2336412,[],CHEMBL1016738,Cytotoxicity against mouse RAW264.7 cells after 2 days by MTT assay,A,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1151198,J Nat Prod,2004.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,714941,>,1,1,>,,IC50,ug.mL-1,,25.0,CHEMBL612557,Mus musculus,RAW264.7,10090,,,IC50,ug ml-1,UO_0000274,,25.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells after 2 days by mtt assay | a | ic50 | > | raw264.7 | mus musculus | cell-based format | chembl1151198,,cytotoxic|cytotoxicity|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|\bmtt\b,,no_quantitative_value
,,2419671,[],CHEMBL964267,Cytotoxicity against BALB/c mouse TH2 cells after 48 hrs by Trypan blue assay,A,,,BAO_0002117,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1153431,J Med Chem,2009.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://www.openphacts.org/units/Nanomolar,783007,>,1,0,>,,LD50,nM,,7100.0,CHEMBL612558,,ADMET,,,,LD50,nM,UO_0000065,,7100.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against balb/c mouse th2 cells after 48 hrs by trypan blue assay | a | ld50 | > | admet |  | cell-based format | chembl1153431,,cytotoxic|cytotoxicity|toxicity,,7.1,high_toxicity_signal_le_10uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox,,no_toxicity_signal_or_lower_bound
